"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value"
"2013-07-31",116005426.193096,0.00161052301930509,22524019.193096,93481407,-83136000,115365248.193096,NA,3.86684753976987
"2013-08-01",115164678.193096,-0.00724748856661706,19482739.193096,95681939,-86177280,112865054.193096,-0.0193607261560541,3.83882260643653
"2013-08-02",115345656.110096,0.00157147069604591,22985080.110096,92360576,-82656000,114518563.110096,NA,3.84485520366987
"2013-08-05",116503191.110096,0.0100353584091208,22033060.110096,94470131,-83608020,113755832.110096,NA,3.88343970366987
"2013-08-06",117452885.110096,0.00815165654220174,21553360.110096,95899525,-84087720,114901521.110096,NA,3.91509617033653
"2013-08-07",117757303.110096,0.00259183075592095,22306120.110096,95451183,-83334960,116608310.110096,NA,3.9252434370032
"2013-08-08",117721452.110096,-0.000304448208757635,22047820.110096,95673632,-83593260,116379013.110096,NA,3.92404840366987
"2013-08-09",117277750.110096,-0.00376908364658157,21206500.110096,96071250,-84434580,115610943.110096,NA,3.9092583370032
"2013-08-12",116842373.110096,-0.00371235805249748,18985120.110096,97857253,-86655960,114350144.110096,NA,3.89474577033653
"2013-08-13",116558002.634096,-0.00243379579197733,18486272.634096,98071730,-88312500,115232405.634096,NA,3.88526675446987
"2013-08-14",116627017.634096,0.00059210863638981,18546272.634096,98080745,-88252500,115571192.634096,NA,3.88756725446987
"2013-08-15",115899036.634096,-0.00624195846526709,19438772.634096,96460264,-87360000,115380255.634096,NA,3.86330122113653
"2013-08-16",115988396.634096,0.000771015899658556,21066272.634096,94922124,-85732500,115264867.634096,NA,3.8662798878032
"2013-08-19",115908292.634096,-0.000690620806257924,19446272.634096,96462020,-87352500,112999071.634096,NA,3.86360975446987
"2013-08-20",115578800.634096,-0.00284269565629935,20226272.634096,95352528,-86572500,114804968.634096,NA,3.8526266878032
"2013-08-21",115789077.634096,0.00181933883070573,20023772.634096,95765305,-86775000,114269888.634096,NA,3.85963592113653
"2013-08-22",115828362.634096,0.000339280705941469,20211272.634096,95617090,-86587500,114705311.634096,NA,3.86094542113653
"2013-08-23",116391943.634096,0.00486565627954505,21328772.634096,95063171,-85470000,114741275.634096,NA,3.87973145446987
"2013-08-26",116608726.634096,0.00186252581777913,19048772.634096,97559954,-87750000,113767129.634096,NA,3.88695755446987
"2013-08-27",117791759.634096,0.0101453213164073,19108772.634096,98682987,-87690000,115880691.634096,NA,3.9263919878032
"2013-08-28",118291391.634096,0.00424165494727347,19693772.634096,98597619,-87105000,116293111.634096,NA,3.9430463878032
"2013-08-29",118653449.634096,0.00306072990602679,19993772.634096,98659677,-86805000,117321350.634096,NA,3.9551149878032
"2013-08-30",119489290.634096,0.00704438853297207,20466272.634096,99023018,-86332500,117426726.634096,NA,3.98297635446987
"2013-09-02",119748538.634096,0.00216963376905355,19453772.634096,100294766,-87345000,116688552.634096,0.0381712036021322,3.99161795446987
"2013-09-03",119590771.236346,-0.00131748912804752,23211117.236346,96379654,-86678100,117869006.236346,NA,3.98635904121153
"2013-09-04",120114189.236346,0.00437674240736841,23447277.236346,96666912,-86441940,118618177.236346,NA,4.0038063078782
"2013-09-05",119277993.236346,-0.00696167542999138,23476797.236346,95801196,-86412420,118366000.236346,NA,3.9759331078782
"2013-09-06",119738805.236346,0.00386334467487992,22982337.236346,96756468,-86906880,118098959.236346,NA,3.9912935078782
"2013-09-09",119127974.236346,-0.00510136207551359,20045097.236346,99082877,-89844120,116391669.236346,NA,3.97093247454487
"2013-09-10",119624519.236346,0.00416816455734303,18650277.236346,100974242,-91238940,116754965.236346,NA,3.98748397454487
"2013-09-11",120522002.236346,0.00750250037140643,18347697.236346,102174305,-91541520,118202538.236346,NA,4.01740007454487
"2013-09-12",119315473.236346,-0.0100108609018458,17513757.236346,101801716,-92375460,117767322.236346,NA,3.97718244121153
"2013-09-13",118146966.236346,-0.0097934238393822,17742537.236346,100404429,-92146680,117097848.236346,NA,3.9382322078782
"2013-09-16",118208511.236346,0.000520919004190823,18399357.236346,99809154,-91489860,117362939.236346,NA,3.9402837078782
"2013-09-17",117306618.272346,-0.00762967873097342,19891026.272346,97415592,-87955200,116818441.272346,NA,3.9102206090782
"2013-09-18",117897429.272346,0.00503646775178823,20107026.272346,97790403,-87739200,116453814.272346,NA,3.9299143090782
