"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"762","2008-02-28",46620317.1203,0.00369817418198992,8491813.1203,38128504,-31892186.4,46010504.1203,NA
"763","2008-02-29",46682526.5203,0.00133438388759699,8129604.52029999,38552922,-32254395,45838225.5203,NA
"764","2008-03-03",46991952.9203,0.00662831305553802,7327865.92029999,39664087,-33056133.6,45140829.9203,0.0488887978085906
"765","2008-03-04",46946418.75765,-0.000968977874301835,10106720.75765,36839698,-32230921.2,46545748.75765,NA
"766","2008-03-05",47351843.35765,0.00863590047396179,10399446.35765,36952397,-31938195.6,45953035.35765,NA
"767","2008-03-06",47273358.95765,-0.0016574729606027,10010934.95765,37262424,-32326707,46499897.95765,NA
"768","2008-03-07",47107713.45765,-0.00350399260074563,10448015.45765,36659698,-31889626.5,46613051.45765,NA
"769","2008-03-10",47148072.85765,0.00085674716596662,11759677.85765,35388395,-30577964.1,46743093.85765,NA
"770","2008-03-11",47669129.35765,0.0110514909394743,11693472.35765,35975657,-30644169.6,46025727.35765,NA
"771","2008-03-12",47754033.75765,0.00178111916756407,12601070.75765,35152963,-29736571.2,47445095.75765,NA
"772","2008-03-13",47485946.95765,-0.00561390900212799,13364817.95765,34121129,-28972824,46576565.95765,NA
"773","2008-03-14",47353022.05765,-0.00279924711448942,13648332.05765,33704690,-28689309.9,46669875.05765,NA
"774","2008-03-17",46468517.85765,-0.0186789387786731,14977216.85765,31491301,-27360425.1,46188030.85765,NA
"775","2008-03-18",45633490.75765,-0.0179697381904452,16366400.75765,29267090,-25971241.2,45049530.75765,NA
"776","2008-03-19",45811294.05765,0.0038963335271518,15504501.05765,30306793,-26833140.9,44511416.05765,NA
"777","2008-03-20",45971263.15765,0.0034919140201255,14725001.15765,31246262,-27612640.8,42861858.15765,NA
"778","2008-03-21",46017409.95765,0.00100381840372199,14476614.95765,31540795,-27861027,45120727.95765,NA
"779","2008-03-24",46234612.05765,0.00471999837017978,15723714.05765,30510898,-26613927.9,46039309.05765,NA
"780","2008-03-25",46559768.35765,0.00703274636747397,15387801.35765,31171967,-26949840.6,44640984.35765,NA
"781","2008-03-26",46439436.95765,-0.0025844501432154,15328488.95765,31110948,-27009153,45976402.95765,NA
"782","2008-03-27",46200431.95765,-0.00514659555881258,16470093.95765,29730338,-25867548,45736798.95765,NA
"783","2008-03-28",46397975.55765,0.00427579552029034,15302365.55765,31095610,-27035276.4,43934184.55765,NA
"784","2008-03-31",46047826.95765,-0.00754663529586397,16182984.95765,29864842,-26154657,45539832.95765,NA
"785","2008-04-01",45241278.45765,-0.0175154519396057,17615942.45765,27625336,-24721699.5,45069950.45765,-0.036320987737156
"786","2008-04-02",44009221.55129,-0.0272330258640529,9144841.55128999,34864380,-31931793,43194607.55129,NA
"787","2008-04-03",44443023.55129,0.00985707051178886,8220352.55128999,36222671,-32856282,42035084.55129,NA
"788","2008-04-07",45162143.55129,0.0161807172990851,6464236.55128999,38697907,-34612398,41780984.55129,NA
"789","2008-04-08",45556891.55129,0.00874068343438328,6057103.55128999,39499788,-35019531,44353957.55129,NA
"790","2008-04-09",45533598.55129,-0.000511294761491254,7883509.55128999,37650089,-33193125,45210827.55129,NA
"791","2008-04-10",45892661.55129,0.00788567149147124,7284199.55128999,38608462,-33792435,43712217.55129,NA
"792","2008-04-11",45999785.55129,0.00233422940354577,7023082.55128999,38976703,-34053552,45293362.55129,NA
"793","2008-04-14",46190002.55129,0.00413517145178655,9249691.55128999,36940311,-31826943,45642923.55129,NA
"794","2008-04-15",46701020.55129,0.0110633897331476,8826943.55128999,37874077,-32249691,44737737.55129,NA
"795","2008-04-16",46932921.55129,0.00496565165519902,9630490.55128999,37302431,-31446144,46307327.55129,NA
"796","2008-04-17",45945884.55129,-0.0210308024170481,10596964.55129,35348920,-30479670,45302222.55129,NA
"797","2008-04-18",45202211.55129,-0.016185845745767,11624143.55129,33578068,-29452491,44733874.55129,NA
"798","2008-04-21",45563850.55129,0.00800047138378734,11668648.55129,33895202,-29407986,44806002.55129,NA
"799","2008-04-22",44913316.55129,-0.0142774149271627,11410141.55129,33503175,-29666493,43051149.55129,NA
"800","2008-04-23",44953128.55129,0.00088641861828509,9993091.55128999,34960037,-31083543,42580690.55129,NA
"801","2008-04-24",45410817.55129,0.0101814715627142,7106098.55128999,38304719,-33970536,43615595.55129,NA
"802","2008-04-25",45099835.55129,-0.00684819205575316,6849004.55128999,38250831,-34227630,43932943.55129,NA
"803","2008-04-28",44966673.55129,-0.0029526050011548,7514248.55128999,37452425,-33562386,44290898.55129,NA
"804","2008-04-29",45865017.55129,0.0199779954586885,7084147.55128999,38780870,-33992487,44181091.55129,NA
"805","2008-04-30",45738044.55129,-0.00276840622284746,5444563.55128999,40293481,-35632071,44072189.55129,NA
"806","2008-05-05",45942520.55129,0.00447058902508846,4574623.55128999,41367897,-36502011,44686148.55129,0.04392940688003
"807","2008-05-06",46008317.15677,0.00143215053702916,9455843.15676999,36552474,-31284926.4,44970927.15677,NA
"808","2008-05-07",45978626.35677,-0.000645335492250876,10934481.35677,35044145,-29806288.2,45819327.35677,NA
"809","2008-05-08",45909725.75677,-0.00149853541655132,10125449.75677,35784276,-30615319.8,44119692.75677,NA
"810","2008-05-09",45950065.35677,0.000878672205835374,10485162.35677,35464903,-30255607.2,45139112.35677,NA
"811","2008-05-12",46454682.55677,0.0109818603321237,10282393.55677,36172289,-30458376,44583061.55677,NA
"812","2008-05-13",47159213.95677,0.0151659932050774,10697610.95677,36461603,-30043158.6,45483035.95677,NA
"813","2008-05-14",47131297.95677,-0.000591952190415856,9729669.95676999,37401628,-31011099.6,45869920.95677,NA
"814","2008-05-15",46425053.15677,-0.0149846244558718,9945683.15677,36479370,-30795086.4,46298858.15677,NA
"815","2008-05-16",46048624.75677,-0.00810830304768562,10039025.75677,36009599,-30701743.8,45246675.75677,NA
"816","2008-05-19",46198495.95677,0.0032546292270752,10211007.95677,35987488,-30529761.6,45288156.95677,NA
"817","2008-05-20",45287110.15677,-0.019727607601183,11796389.15677,33490721,-28944380.4,44932918.15677,NA
"818","2008-05-21",45447856.35677,0.0035494912226357,11232987.35677,34214869,-29507782.2,43169473.35677,NA
"819","2008-05-22",45386202.35677,-0.00135658763564139,11791506.35677,33594696,-28949263.2,44868232.35677,NA
"820","2008-05-23",45172825.95677,-0.00470134950535628,12074622.95677,33098203,-28666146.6,44208658.95677,NA
"821","2008-05-26",44662635.95677,-0.0112941793920143,12978876.95677,31683759,-27761892.6,44354038.95677,NA
"822","2008-05-27",44768011.95677,0.00235937708875911,12846432.95677,31921579,-27894336.6,43901773.95677,NA
"823","2008-05-28",44720376.55677,-0.00106404993024911,12066175.55677,32654201,-28674594,43635894.55677,NA
"824","2008-05-29",44614712.15677,-0.00236277974685351,12809999.15677,31804713,-27930770.4,44442982.15677,NA
