"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"242","2011-05-04",40579824.30595,-0.00399103308372195,8644253.30595,31935571,-30977100,40310519.30595,NA
"243","2011-05-05",40952957.30595,0.00919503734631233,8729393.30595,32223564,-30891960,40334996.30595,NA
"244","2011-05-06",40897374.30595,-0.00135724020086636,8604653.30595,32292721,-31016700,40378713.30595,NA
"245","2011-05-09",41092015.30595,0.00475925418937417,8563073.30595,32528942,-31058280,40761544.30595,NA
"246","2011-05-10",41097545.30595,0.000134576023074651,8442293.30595,32655252,-31179060,40674586.30595,NA
"247","2011-05-11",41176669.30595,0.00192527313762803,8537333.30595,32639336,-31084020,40881762.30595,NA
"248","2011-05-12",41193760.30595,0.000415065139752091,9028373.30595,32165387,-30592980,41010211.30595,NA
"249","2011-05-13",41048919.30595,-0.00351609076045134,8664053.30595,32384866,-30957300,40517889.30595,NA
"250","2011-05-16",41154570.30595,0.00257378273987063,8792753.30595,32361817,-30828600,40828751.30595,NA
"251","2011-05-17",41286631.76595,0.00320891359132758,8764120.76595001,32522511,-31907640,40659724.76595,NA
"252","2011-05-18",41212033.76595,-0.00180683181962837,8560120.76595001,32651913,-32111640,40739103.76595,NA
"253","2011-05-19",41160477.76595,-0.00125099383089911,8755960.76595,32404517,-31915800,41023707.76595,NA
"254","2011-05-20",40985178.76595,-0.00425891557908531,8821240.76595,32163938,-31850520,40686124.76595,NA
"255","2011-05-23",41030513.76595,0.00110613156670314,9880000.76595,31150513,-30828480,40824317.76595,NA
"256","2011-05-24",40713225.76595,-0.00773297653083027,9865720.76594999,30847505,-30842760,40182139.76595,NA
"257","2011-05-25",40632155.76595,-0.00199124482216262,9953440.76595,30678715,-30755040,40310597.76595,NA
"258","2011-05-26",40755220.76595,0.00302875881626519,10183960.76595,30571260,-30524520,40562910.76595,NA
"259","2011-05-27",40394975.76595,-0.00883923564219713,10302280.76595,30092695,-30406200,40124020.76595,NA
"260","2011-05-30",40238769.76595,-0.00386696605303249,10396120.76595,29842649,-30312360,39862611.76595,NA
"261","2011-05-31",40531412.76595,0.00727266270072779,10149280.76595,30382132,-30559200,39769976.76595,NA
"262","2011-06-01",40976712.76595,0.0109865403056981,10084000.76595,30892712,-30624480,40246444.76595,0.00978043810657403
"263","2011-06-02",40521375.96865,-0.0111120870017266,8358474.96865,32162901,-31111500,40054402.96865,NA
"264","2011-06-03",40700658.96865,0.0044244055320013,8110674.96865,32589984,-31359300,40150557.96865,NA
"265","2011-06-07",40799691.96865,0.00243320384754164,8022474.96865,32777217,-31447500,40373290.96865,NA
"266","2011-06-08",41013744.96865,0.00524643666830804,7898574.96865,33115170,-31571400,40287465.96865,NA
"267","2011-06-09",40943576.96865,-0.00171084108641228,8408874.96865,32534702,-31061100,40777885.96865,NA
"268","2011-06-10",41286235.96865,0.00836905383871001,8520174.96865,32766061,-30949800,40735314.96865,NA
"269","2011-06-13",41094112.96865,-0.00465343946941266,8440374.96865,32653738,-31029600,40545160.96865,NA
"270","2011-06-14",41174705.96865,0.00196118115656807,8056074.96865,33118631,-31413900,40503828.96865,NA
"271","2011-06-15",41167554.69665,-0.000173681191687036,8426906.69665,32740648,-32006880,40985942.69665,NA
"272","2011-06-16",40947833.69665,-0.00533723709409162,8811386.69665,32136447,-31622400,40735555.69665,NA
"273","2011-06-17",40845729.69665,-0.00249351408322107,8945306.69665,31900423,-31488480,40636071.69665,NA
"274","2011-06-20",40696358.69665,-0.00365695511157049,8992826.69665,31703532,-31142880,40353263.69665,NA
"275","2011-06-21",40870426.69665,0.00427723770810773,8796266.69665,32074160,-31339440,40360579.69665,NA
"276","2011-06-22",40793532.69665,-0.00188140927841829,8841626.69665,31951906,-31294080,40532819.69665,NA
"277","2011-06-23",40665459.69665,-0.00313954177375098,8152586.69665,32512873,-31983120,39734704.69665,NA
"278","2011-06-24",40700827.69665,0.000869730731284823,7305866.69665,33394961,-32829840,39596262.69665,NA
"279","2011-06-27",40851678.69665,0.00370633740238202,7320986.69665,33530692,-32814720,40404833.69665,NA
"280","2011-06-28",40978742.69665,0.00311037401776137,7292906.69665,33685836,-32842800,40446009.69665,NA
"281","2011-06-29",40753746.69665,-0.00549055400907617,7545626.69665,33208120,-32590080,40635940.69665,NA
"282","2011-06-30",40945278.69665,0.00469973966873916,7357706.69665,33587572,-32778000,40455075.69665,NA
"283","2011-07-01",40896395.69665,-0.0011938616992242,7200026.69665,33696369,-32935680,40577591.69665,0.00925486163871003
"284","2011-07-04",40867450.23735,-0.000707775313861569,7320188.23735,33547262,-32781000,39978192.23735,NA
"285","2011-07-05",40953839.23735,0.00211388279665781,7351688.23735,33602151,-32749500,40542702.23735,NA
"286","2011-07-06",40980499.23735,0.000650976819181581,7404188.23735,33576311,-32697000,40489825.23735,NA
"287","2011-07-07",40919266.23735,-0.00149419848805044,7408388.23735,33510878,-32692800,40650639.23735,NA
"288","2011-07-08",40845197.23735,-0.00181012532263813,7334888.23735,33510309,-32766300,40501171.23735,NA
"289","2011-07-11",41174827.23735,0.00807022666788781,7507088.23735,33667739,-32594100,40667899.23735,NA
